energy,7bcea01794773fc317d8fb5a8ea7c275,4c32a0a4f1938ddc47bf6ad0b748658e
-9.53486093267164,1.5773702095613278,3.36e-322
-9.523990908374511,1.513146121404337,1.07785e-319
-9.51312088407738,1.4465574205582732,3.3957863e-317
-9.50225085978025,1.378117822863671,1.0456808254e-314
-9.49138083548312,1.308357359095344,3.14726370637e-312
-9.48051081118599,1.2378111858499545,9.25853640252924e-310
-9.46964078688886,1.1670082495540486,2.6621146733579155e-307
-9.45877076259173,1.0964605134208085,7.481460650213124e-305
-9.4479007382946,1.0266533185860305,2.055044587740702e-302
-9.43703071399747,0.95803725101737,5.5173599558976354e-300
-9.42616068970034,0.8910216722425099,1.4478267771926466e-297
-9.415290665403209,0.8259698912412113,3.7134459524451295e-295
-9.40442064110608,0.7631958410324524,9.309209994906311e-293
-9.39355061680895,0.7029620892075226,2.2809920106169915e-290
-9.38268059251182,0.6454790456726063,5.4627323004001985e-288
-9.37181056821469,0.5909053024668702,1.2787077303419357e-285
-9.36094054391756,0.5393491096791987,2.9255523967210893e-283
-9.350070519620427,0.49087102162895446,6.542137820830062e-281
-9.3392004953233,0.44548771711427626,1.429903455793747e-278
-9.328330471026169,0.40317690702878084,3.0547027881781547e-276
-9.317460446729038,0.3638831140218209,6.378321791370151e-274
-9.30659042243191,0.32752397868935146,1.3017245934494223e-271
-9.29572039813478,0.2939966544849057,2.5966117255073084e-269
-9.28485037383765,0.2631838290983974,5.06255946997056e-267
-9.27398034954052,0.2349589649037761,9.647359945439831e-265
-9.263110325243389,0.209190475195206,1.7968923012001167e-262
-9.25224030094626,0.18574471862329273,3.2712281499782e-260
-9.241370276649128,0.16448786502310575,5.820695004057366e-258
-9.230500252351998,0.1452868271063845,1.0123112760640285e-255
-9.219630228054868,0.12800954052393507,1.7207925938370537e-253
-9.208760203757738,0.11252490130368979,2.8590266612081142e-251
-9.197890179460607,0.09870264126734742,4.642833466281262e-249
-9.187020155163475,0.08641335561828713,7.369249008101365e-247
-9.176150130866349,0.07552881307095197,1.143243082184007e-244
-9.165280106569218,0.06592259596054634,1.7335212044292546e-242
-9.154410082272088,0.05747104807227576,2.569182533989569e-240
-9.143540057974958,0.05005445705598234,3.721653965950505e-238
-9.132670033677828,0.04355836660795312,5.269291785309093e-236
-9.121800009380696,0.037874898769386274,7.29195087784987e-234
-9.110929985083567,0.032903965919799286,9.863032179818397e-232
-9.100059960786435,0.02855426322530966,1.3039243517516717e-229
-9.089189936489309,0.024743953928493424,1.6848823216966982e-227
-9.078319912192176,0.02140099020290085,2.127952763542339e-225
-9.067449887895048,0.018463048528802845,2.6268158383561106e-223
-9.056579863597918,0.01587709650614502,3.169366794849862e-221
-9.045709839300788,0.01359864268022031,3.7375810263757815e-219
-9.034839815003656,0.011590747516529868,4.308082049284813e-217
-9.023969790706529,0.009822888749389096,4.853472280744995e-215
-9.013099766409397,0.008269776810659796,5.34436831466042e-213
-9.002229742112267,0.006910207168966424,5.751954581581163e-211
-8.991359717815136,0.00572601926231068,6.050757641158363e-209
-8.980489693518006,0.004701210237607939,6.221273746540505e-207
-8.969619669220876,0.0038212296964237665,6.252074009151869e-205
-8.958749644923746,0.0030724619304668558,6.141071535016635e-203
-8.947879620626615,0.002441886308241826,5.895755315662357e-201
-8.937009596329485,0.0019168950085787066,5.5323544496238915e-199
-8.926139572032357,0.001485239902509049,5.0740623021150806e-197
-8.915269547735226,0.0011350764685285728,4.5485905929400765e-195
-8.904399523438096,0.0008550716073000653,3.9854114062563566e-193
-8.893529499140966,0.0006345436608367069,3.413066337703762e-191
-8.882659474843836,0.00046360649642530617,2.856877123838709e-189
-8.871789450546705,0.00033329481623611064,2.3372956890960067e-187
-8.860919426249575,0.00023565438872119297,1.8690074043495627e-185
-8.850049401952445,0.0001637879874381709,1.4607761041266618e-183
-8.839179377655315,0.0001118546861106626,1.1159161504920977e-181
-8.828309353358186,7.502604829943766e-05,8.332105238990716e-180
-8.817439329061056,4.9407096849157224e-05,6.080694855838575e-178
-8.806569304763926,3.193246385755905e-05,4.337374846788316e-176
-8.795699280466795,2.0248828860198623e-05,3.023959638037101e-174
-8.784829256169665,1.259394106419121e-05,2.0606314063127024e-172
-8.773959231872535,7.680651812310951e-06,1.3724607531069169e-170
-8.763089207575405,4.591972931627443e-06,8.934594633206717e-169
-8.752219183278275,2.6906951653347767e-06,5.684929405126137e-167
-8.741349158981144,1.5449021150605806e-06,3.535498096036706e-165
-8.730479134684014,8.690077019111088e-07,2.1490744117912254e-163
-8.719609110386884,4.788001429990255e-07,1.2768139468964575e-161
-8.708739086089754,2.583574636852862e-07,7.414452844360091e-160
-8.697869061792623,1.36507878829628e-07,4.208292592633854e-158
-8.686999037495495,7.061606693893366e-08,2.3345763671265813e-156
-8.676129013198365,3.5760401350415435e-08,1.2658597341216375e-154
-8.665258988901234,1.7725669703363705e-08,6.708701006919401e-153
-8.654388964604104,8.59917370006753e-09,3.4750947115459306e-151
-8.643518940306974,4.082448205322443e-09,1.7594228165365179e-149
-8.632648916009844,1.8965051459113205e-09,8.706611522972516e-148
-8.621778891712713,8.620239950791814e-10,4.211177010783923e-146
-8.610908867415583,3.833382438177295e-10,1.990825601678116e-144
-8.600038843118453,1.667671574329804e-10,9.198951679946899e-143
-8.589168818821324,7.097003832227154e-11,4.154501004434577e-141
-8.578298794524194,2.954258451299148e-11,1.8338964911791805e-139
-8.567428770227064,1.202834107679967e-11,7.91236298103615e-138
-8.556558745929934,4.789868189632872e-12,3.3366682458456143e-136
-8.545688721632803,1.865436689373535e-12,1.3752932438001866e-134
-8.534818697335673,7.104880275377314e-13,5.5405523004996214e-133
-8.523948673038543,2.6462690177988334e-13,2.1816560847072044e-131
-8.513078648741413,9.638185281156956e-14,8.396436663035377e-130
-8.502208624444282,3.4326139107510115e-14,3.158488163433936e-128
-8.491338600147152,1.1953871999223557e-14,1.1612855378640213e-126
-8.480468575850022,4.070360218115972e-15,4.1732492545559494e-125
-8.469598551552892,1.3551436991062213e-15,1.465835353357228e-123
-8.458728527255762,4.4111793377188826e-16,5.032359264385694e-122
-8.447858502958631,1.4038813438941995e-16,1.688626819752224e-120
-8.436988478661503,4.36820166430089e-17,5.538234565112048e-119
-8.426118454364373,1.3288089686439435e-17,1.77535271620397e-117
-8.415248430067242,3.9518613786618375e-18,5.562545989878413e-116
-8.404378405770112,1.1489799567165972e-18,1.7034848156041218e-114
-8.393508381472982,3.265785847785093e-19,5.09892507312015e-113
-8.382638357175852,9.074462083112969e-20,1.4917454827910485e-111
-8.371768332878721,2.464937717619949e-20,4.265663551642133e-110
-8.360898308581591,6.545416330107163e-21,1.1922141153912402e-108
-8.350028284284463,1.69906378278101e-21,3.25684992001083e-107
-8.339158259987332,4.311400599673874e-22,8.695951135203024e-106
-8.328288235690202,1.069446167949066e-22,2.2694066704013385e-104
-8.317418211393072,2.593147588651065e-23,5.788732633926724e-103
-8.306548187095942,6.146381388632636e-24,1.4432136264679957e-101
-8.295678162798811,1.4240729239569941e-24,3.5168492736417465e-100
-8.284808138501681,3.2252409145317936e-25,8.376313774871434e-99
-8.273938114204551,7.140132870512355e-26,1.9499712611431718e-97
-8.26306808990742,1.5451186922832434e-26,4.43689980536407e-96
-8.25219806561029,3.2683325797969e-27,9.867501902385715e-95
-8.24132804131316,6.757671838137306e-28,2.144919778763149e-93
-8.23045801701603,1.3657531199843026e-28,4.557127517507004e-92
-8.2195879927189,2.698046968309085e-29,9.463410027331586e-91
-8.20871796842177,5.209872727029048e-30,1.9207929048494527e-89
-8.197847944124641,9.833390079490763e-31,3.8105696180243426e-88
-8.18697791982751,1.8141631277598743e-31,7.388832081897648e-87
-8.17610789553038,3.2714840481889937e-32,1.400355502470482e-85
-8.16523787123325,5.766433375870737e-33,2.5940449068459615e-84
-8.15436784693612,9.934875969086888e-34,4.696706678496677e-83
-8.14349782263899,1.6730507398625483e-34,8.311630503709611e-82
-8.13262779834186,2.753887191616656e-35,1.4376591949170158e-80
-8.12175777404473,4.43070168514702e-36,2.430539497566562e-79
-8.1108877497476,6.967664627260389e-37,4.0163035915443212e-78
-8.10001772545047,1.0709999079027072e-37,6.486756543712754e-77
-8.08914770115334,1.6090823113288617e-38,1.0240142109917124e-75
-8.07827767685621,2.362941365761665e-39,1.5800171472361624e-74
-8.06740765255908,3.3916635684039104e-40,2.3828415548338228e-73
-8.05653762826195,4.758357355244049e-41,3.5124180655805915e-72
-8.04566760396482,6.525070176250031e-42,5.060518781081802e-71
-8.03479757966769,8.74574042601733e-43,7.12626254122628e-70
-8.023927555370559,1.1457522135972775e-43,9.808592185440047e-69
-8.013057531073429,1.4671247715280723e-44,1.3195619134653882e-67
-8.002187506776298,1.836221850831203e-45,1.7351269668392933e-66
-7.991317482479169,2.246283533985295e-46,2.2300330969834435e-65
-7.980447458182039,2.685869529549394e-47,2.80136756737622e-64
-7.969577433884909,3.1389600610747334e-48,3.439598958235865e-63
-7.958707409587779,3.585641411853037e-49,4.12785698297597e-62
-7.947837385290649,4.0033888940176127e-50,4.841955597115515e-61
-7.936967360993519,4.3688613244634444e-51,5.551323132279456e-60
-7.926097336696388,4.660022452843201e-52,6.220882323049519e-59
-7.915227312399258,4.858327232540736e-53,6.81377014622223e-58
-7.904357288102128,4.950673377757815e-54,7.294629527396134e-57
-7.893487263804998,4.930833205290326e-55,7.633075124372015e-56
-7.8826172395078675,4.800148355870105e-56,7.806864646862512e-55
-7.871747215210738,4.567379707565869e-57,7.804316535096826e-54
-7.860877190913608,4.247735813354095e-58,7.6256088765175145e-53
-7.850007166616478,3.8612295854878267e-59,7.282758855530248e-52
-7.839137142319348,3.430609893648905e-60,6.798286025866246e-51
-7.828267118022218,2.979164451300401e-61,6.202766018686454e-50
-7.817397093725088,2.5286860152028146e-62,5.531643868354493e-49
-7.806527069427958,2.0978406246634834e-63,4.821767620650333e-48
-7.795657045130827,1.7010892745159992e-64,4.1081095556447284e-47
-7.784787020833697,1.3482133885063055e-65,3.4210693837525757e-46
-7.773916996536567,1.044400257948595e-66,2.7846226071077136e-45
-7.763046972239437,7.907733217850322e-68,2.2154191287137968e-44
-7.752176947942307,5.852125847260814e-69,1.722784977268744e-43
-7.741306923645177,4.2330346623752365e-70,1.309460556296302e-42
-7.730436899348047,2.9927223687590663e-71,9.728379816452415e-42
-7.719566875050917,2.0680326649034001e-72,7.064411352251033e-41
-7.708696850753787,1.3967691861143416e-73,5.01417459530509e-40
-7.697826826456657,9.220789672656626e-75,3.478657057332115e-39
-7.686956802159527,5.949599629322624e-76,2.3589198715330985e-38
-7.6760867778623965,3.7521782604160654e-77,1.5635253508431176e-37
-7.665216753565266,2.3128913108318166e-78,1.0129491134137839e-36
-7.654346729268136,1.3934871695600868e-79,6.414490026587088e-36
-7.643476704971006,8.205908375498963e-81,3.9703549184770706e-35
-7.632606680673876,4.723090272332521e-82,2.402094864803914e-34
-7.621736656376746,2.6570619496940975e-83,1.420514244033831e-33
-7.610866632079616,1.4610091134060139e-84,8.211012009619458e-33
-7.5999966077824865,7.851993714640547e-86,4.639215405881207e-32
-7.589126583485356,4.124608192290589e-87,2.5620659579425583e-31
-7.578256559188226,2.117684034178878e-88,1.3830415200449788e-30
-7.567386534891096,1.0627113023052857e-89,7.297608658032846e-30
-7.556516510593966,5.21248817278111e-91,3.7638103434187714e-29
-7.545646486296835,2.498909249799713e-92,1.8974841192105179e-28
-7.534776461999705,1.170931475491982e-93,9.350468178998282e-28
-7.523906437702575,5.3627561051231696e-95,4.503964637666838e-27
-7.513036413405445,2.4006019766193856e-96,2.1206290742803674e-26
-7.502166389108315,1.0503349082737525e-97,9.759878051946021e-26
-7.491296364811185,4.491702123245146e-99,4.390721963511408e-25
-7.480426340514056,1.8774552069346632e-100,1.9308182256068916e-24
-7.469556316216925,7.670147100507721e-102,8.299709954023584e-24
-7.458686291919795,3.062762054337464e-103,3.4874084434518844e-23
-7.447816267622665,1.1953587459518019e-104,1.4323974231170285e-22
-7.436946243325535,4.559935459881279e-106,5.751056891961937e-22
-7.426076219028404,1.7001785853299375e-107,2.2571373114907007e-21
-7.415206194731274,6.195919815297534e-109,8.659591933160509e-21
-7.404336170434144,2.2069496499336386e-110,3.2476494835807724e-20
-7.393466146137015,7.683417636441263e-112,1.1906291353882176e-19
-7.382596121839884,2.614519127857099e-113,4.267004332346091e-19
-7.371726097542754,8.695700346112911e-115,1.4949020112577075e-18
-7.360856073245625,2.826784213888265e-116,5.1197593920589775e-18
-7.3499860489484945,8.98164923707597e-118,1.7141072050267582e-17
-7.339116024651364,2.789297624079065e-119,5.610257135331502e-17
-7.328246000354234,8.466598188364e-121,1.795101582258305e-16
-7.317375976057104,2.511876950243733e-122,5.615162026694633e-16
-7.306505951759973,7.2838850700544635e-124,1.7171511496820939e-15
-7.295635927462843,2.0644440383395848e-125,5.133743822579152e-15
-7.284765903165713,5.718978259060153e-127,1.5005356402284797e-14
-7.273895878868584,1.5484923762565227e-128,4.287977757017508e-14
-7.263025854571453,4.098028624602564e-130,1.1980119274805934e-13
-7.252155830274323,1.0600251980406949e-131,3.2725121271544656e-13
-7.241285805977194,2.6799869018633765e-133,8.740229915835431e-13
-7.230415781680064,6.622537567784463e-135,2.2824268422173955e-12
-7.219545757382933,1.5995265845521412e-136,5.827943721376093e-12
-7.208675733085803,3.7760154593929904e-138,1.4550959249326851e-11
-7.197805708788673,8.712671312284435e-140,3.55255200276706e-11
-7.186935684491543,1.964916772181198e-141,8.481607994351929e-11
-7.176065660194412,4.33123999134488e-143,1.9802642255969015e-10
-7.165195635897282,9.331588808883735e-145,4.521636933976025e-10
-7.154325611600153,1.965052657731642e-146,1.0097612679242727e-09
-7.143455587303023,4.044529832905961e-148,2.2055551452259578e-09
-7.132585563005892,8.136490892284753e-150,4.712184924310797e-09
-7.121715538708763,1.5998581900706536e-151,9.848378215004781e-09
-7.110845514411633,3.0746881912447034e-153,2.0136421669157482e-08
-7.099975490114503,5.775584120041819e-155,4.02825877290412e-08
-7.089105465817372,1.0603908908249436e-156,7.885298603735104e-08
-7.078235441520242,1.9028795648090226e-158,1.5105662223552265e-07
-7.067365417223112,3.3375813019719893e-160,2.832339944287784e-07
-7.0564953929259815,5.721733703110536e-162,5.198851639458926e-07
-7.045625368628851,9.587351796307078e-164,9.343491267471334e-07
-7.034755344331722,1.5701636505383305e-165,1.644547687071115e-06
-7.023885320034592,2.513427756777154e-167,2.8354996385067717e-06
-7.013015295737461,3.9324492398484946e-169,4.790552041223106e-06
-7.002145271440332,6.013607430280766e-171,7.933420865752944e-06
-6.991275247143202,8.988397101300942e-173,1.2883155972527305e-05
-6.980405222846072,1.313120725320571e-174,2.0524059276918266e-05
-6.969535198548941,1.8750043853432213e-176,3.209247194208834e-05
-6.958665174251811,2.616827804775e-178,4.9282375805371855e-05
-6.947795149954681,3.569630212954409e-180,7.43721817086922e-05
-6.936925125657551,4.759337864043618e-182,0.0001103762112304614
-6.92605510136042,6.202190017448804e-184,0.0001612265051176581
-6.915185077063291,7.899849580648574e-186,0.0002319938672568621
-6.904315052766161,9.834851323388728e-188,0.000329161380551026
-6.893445028469031,1.1967184803708753e-189,0.0004609685669071146
-6.882575004171901,1.4232835102472852e-191,0.0006378490987178571
-6.871704979874771,1.6544972843949111e-193,0.0008729884284543205
-6.860834955577641,1.8798185023668204e-195,0.0011830287733049602
-6.84996493128051,2.0875697783972567e-197,0.0015889467451783714
-6.83909490698338,2.265902932675078e-199,0.0021171233366690002
-6.82822488268625,2.4039023448039807e-201,0.0028006175589869032
-6.81735485838912,2.4926859127571423e-203,0.0036806451406990012
-6.8064848340919895,2.5263499906621787e-205,0.004808254086921454
-6.79561480979486,2.5026187287947283e-207,0.006246181040432671
-6.78474478549773,2.4230985768973912e-209,0.008070866690746387
-6.7738747612006,2.2930984041078044e-211,0.01037460367676116
-6.76300473690347,2.1210432228956748e-213,0.013267783442622964
-6.75213471260634,1.9175714816139523e-215,0.016881195025179273
-6.74126468830921,1.694450250055982e-217,0.02136830455923615
-6.73039466401208,1.4634614897234137e-219,0.02690740706222901
-6.719524639714949,1.2354039660907304e-221,0.03370349312575683
-6.708654615417819,1.019323178435719e-223,0.041989618511468374
-6.697784591120689,8.220344606296867e-226,0.05202751481256259
-6.686914566823559,6.479527895320541e-228,0.06410714756595876
-6.676044542526429,4.991969453541487e-230,0.0785449276123927
-6.665174518229299,3.759029116963622e-232,0.09568032170247444
-6.654304493932169,2.7666528918410195e-234,0.11587069254400481
-6.643434469635039,1.9902556981223997e-236,0.13948432206028769
-6.632564445337909,1.3993884704628121e-238,0.166891722575809
-6.621694421040779,9.617073199054362e-241,0.19845550168331172
-6.610824396743649,6.459854949983406e-243,0.23451919810663177
-6.599954372446518,4.24109329115692e-245,0.27539562896129993
-6.589084348149388,2.7214985008433332e-247,0.3213553669981657
-6.578214323852258,1.7069216521603257e-249,0.37261598684906566
-6.5673442995551286,1.046391708381869e-251,0.4293326733695417
-6.556474275257998,6.2697497383227154e-254,0.4915906696961166
-6.545604250960868,3.6718196054904577e-256,0.5593998620757665
-6.534734226663738,2.1017820602078795e-258,0.6326915679543834
-6.523864202366608,1.1758968828016407e-260,0.7113173409989887
-6.512994178069478,6.430222655514929e-263,0.7950493712898327
-6.502124153772348,3.436829576893945e-265,0.8835818868318067
-6.491254129475218,1.7954164370975416e-267,0.9765328960020201
-6.480384105178088,9.167430162495566e-270,1.073445675445438
-6.469514080880957,4.5751489446823156e-272,1.1737896030196946
-6.458644056583827,2.2317116354124117e-274,1.276960228017133
-6.447774032286698,1.0640110342030918e-276,1.3822788022350336
-6.436904007989567,4.958261174791595e-279,1.4889917951548663
-6.426033983692437,2.2583324782038855e-281,1.5962711224753783
-6.415163959395307,1.0053599369093752e-283,1.7032158939849305
-6.404293935098177,4.374520767587605e-286,1.8088564347128824
-6.393423910801047,1.8604354395045762e-288,1.9121611854588478
-6.382553886503917,7.733461687049e-291,2.0120468951102395
-6.371683862206787,3.1420166787675466e-293,2.1073923228569535
-6.360813837909657,1.2477231906388634e-295,2.197055495305686
-6.349943813612526,4.84287457431595e-298,2.2798944025803873
-6.339073789315396,1.837229494534963e-300,2.3547908367967607
-6.328203765018267,6.812379126379685e-303,2.4206768412623014
-6.3173337407211365,2.4689336757935134e-305,2.4765629365971202
-6.306463716424006,8.745713584384785e-308,2.521566946878849
-6.295593692126876,3.0280029264359e-310,2.5549419312008643
-6.284723667829746,1.024690108247e-312,2.5761015227624826
-6.273853643532616,3.38925316e-315,2.5846409701478743
-6.262983619235486,1.095698e-317,2.580352405510433
-6.252113594938356,3.4624e-320,2.563233313664061
-6.241243570641226,1.1e-322,2.5334877665674433
-6.230373546344096,0.0,2.4915206035505366
-6.219503522046965,0.0,2.437925261091322
-6.208633497749836,0.0,2.373466303534053
-6.197763473452706,0.0,2.299057851711796
-6.186893449155575,0.0,2.215739082695889
-6.176023424858445,0.0,2.124647852792069
-6.165153400561315,0.0,2.026993356758643
-6.1542833762641855,0.0,1.9240286347902076
-6.143413351967055,0.0,1.8170236894100256
-6.132543327669925,0.0,1.7072399512036682
-6.121673303372795,0.0,1.5959067876429422
-6.110803279075665,0.0,1.4842006401025434
-6.099933254778534,0.0,1.3732271852368585
-6.089063230481405,0.0,1.2640066705216797
-6.078193206184275,0.0,1.1574623234317052
-6.0673231818871445,0.0,1.0544115440347048
-6.056453157590014,0.0,0.955559512582871
-6.045583133292884,0.0,0.8614948939872257
-6.034713108995755,0.0,0.7726874753334247
-6.023843084698624,0.0,0.6894877718750654
-6.012973060401494,0.0,0.612128806831161
-6.002103036104364,0.0,0.5407303449036884
-5.991233011807234,0.0,0.47530580192785926
-5.980362987510103,0.0,0.41577186664487403
-5.969492963212974,0.0,0.3619605965543482
-5.958622938915844,0.0,0.3136334544712944
-5.947752914618714,0.0,0.2704965074306661
-5.936882890321583,0.0,0.23221587211406797
-5.926012866024453,0.0,0.19843248952439713
-5.915142841727324,0.0,0.16877544108564532
-5.9042728174301935,0.0,0.14287324462960801
-5.893402793133063,0.0,0.1203628406847718
-5.882532768835933,0.0,0.10089624359862805
-5.871662744538803,0.0,0.08414504555395019
-5.8607927202416725,0.0,0.06980310053242346
-5.849922695944543,0.0,0.05758777620664341
-5.839052671647413,0.0,0.04724015747008063
-5.828182647350283,0.0,0.03852453775254965
-5.817312623053152,0.0,0.03122746653631636
-5.806442598756022,0.0,0.025156551986894635
-5.795572574458893,0.0,0.020139157231418237
-5.784702550161763,0.0,0.016021081223353644
-5.773832525864632,0.0,0.012665279121879343
-5.762962501567502,0.0,0.009950649605048162
-5.752092477270372,0.0,0.0077708949631717815
-5.741222452973242,0.0,0.006033443266604339
-5.730352428676112,0.0,0.00465841094785196
-5.719482404378982,0.0,0.003577579877923073
-5.708612380081852,0.0,0.002733365927268881
-5.6977423557847215,0.0,0.002077765192054835
-5.686872331487591,0.0,0.0015712771986714984
-5.676002307190462,0.0,0.0011818182271274586
-5.665132282893332,0.0,0.0008836491470325929
-5.6542622585962015,0.0,0.0006563484132164877
-5.643392234299071,0.0,0.00048386109960577456
-5.632522210001941,0.0,0.0003536495441883809
-5.621652185704811,0.0,0.0002559620040229885
-5.610782161407681,0.0,0.00018322494436799876
-5.599912137110551,0.0,0.00012955443391452862
-5.589042112813421,0.0,9.037426166338878e-05
-5.578172088516291,0.0,6.21236875099692e-05
-5.56730206421916,0.0,4.203622488611157e-05
-5.556432039922031,0.0,2.7971940453768132e-05
-5.545562015624901,0.0,1.8288520501762536e-05
-5.534691991327771,0.0,1.1739832023984881e-05
-5.52382196703064,0.0,7.394108143929515e-06
-5.51295194273351,0.0,4.56670584831032e-06
-5.50208191843638,0.0,2.7644050339337523e-06
-5.4912118941392505,0.0,1.6394603778458512e-06
-5.48034186984212,0.0,9.522414814005603e-07
-5.46947184554499,0.0,5.415141725147723e-07
-5.45860182124786,0.0,3.014246089763998e-07
-5.4477317969507295,0.0,1.6419513407196623e-07
-5.4368617726536,0.0,8.751358515273731e-08
-5.42599174835647,0.0,4.5630722363259606e-08
-5.41512172405934,0.0,2.3272829253359642e-08
-5.404251699762209,0.0,1.1609216671487928e-08
-5.393381675465079,0.0,5.663406507672808e-09
-5.382511651167949,0.0,2.7017113874218058e-09
-5.37164162687082,0.0,1.2602509883459398e-09
-5.360771602573689,0.0,5.747868828216947e-10
-5.349901578276559,0.0,2.563107797797881e-10
-5.339031553979429,0.0,1.1174259243040005e-10
-5.328161529682299,0.0,4.7626286978448594e-11
-5.317291505385169,0.0,1.984437009325485e-11
-5.306421481088039,0.0,8.083118117943966e-12
-5.295551456790909,0.0,3.21855968275654e-12
-5.2846814324937785,0.0,1.2527852843079252e-12
-5.273811408196648,0.0,4.766688080210477e-13
-5.262941383899518,0.0,1.7728640149366618e-13
-5.252071359602389,0.0,6.445359822596574e-14
-5.241201335305258,0.0,2.2904834256191224e-14
-5.230331311008128,0.0,7.956301124151783e-15
-5.219461286710998,0.0,2.7014424451327317e-15
