energy,7bcea01794773fc317d8fb5a8ea7c275,4c32a0a4f1938ddc47bf6ad0b748658e
-9.676171248534333,0.0,0.0
-9.6653012242372,0.0,0.0
-9.65443119994007,0.0,0.0
-9.643561175642942,0.0,0.0
-9.632691151345812,0.0,0.0
-9.621821127048682,0.0,0.0
-9.610951102751551,0.0,0.0
-9.60008107845442,0.0,0.0
-9.58921105415729,0.0,0.0
-9.57834102986016,0.0,0.0
-9.56747100556303,0.0,0.0
-9.5566009812659,0.0,0.0
-9.545730956968772,0.0,0.0
-9.53486093267164,0.0,0.0
-9.523990908374511,0.0,0.0
-9.51312088407738,0.0,0.0
-9.50225085978025,0.0,0.0
-9.49138083548312,0.0,0.0
-9.48051081118599,0.0,0.0
-9.46964078688886,0.0,0.0
-9.45877076259173,0.0,0.0
-9.4479007382946,0.0,0.0
-9.43703071399747,0.0,0.0
-9.42616068970034,0.0,0.0
-9.415290665403209,0.0,0.0
-9.40442064110608,0.0,0.0
-9.39355061680895,0.0,0.0
-9.38268059251182,0.0,0.0
-9.37181056821469,0.0,0.0
-9.36094054391756,0.0,0.0
-9.350070519620427,0.0,0.0
-9.3392004953233,0.0,0.0
-9.328330471026169,0.0,0.0
-9.317460446729038,0.0,0.0
-9.30659042243191,0.0,0.0
-9.29572039813478,0.0,0.0
-9.28485037383765,0.0,0.0
-9.27398034954052,0.0,0.0
-9.263110325243389,0.0,0.0
-9.25224030094626,0.0,0.0
-9.241370276649128,0.0,0.0
-9.230500252351998,0.0,0.0
-9.219630228054868,0.0,0.0
-9.208760203757738,0.0,0.0
-9.197890179460607,0.0,0.0
-9.187020155163475,0.0,0.0
-9.176150130866349,0.0,0.0
-9.165280106569218,0.0,0.0
-9.154410082272088,0.0,0.0
-9.143540057974958,0.0,0.0
-9.132670033677828,0.0,0.0
-9.121800009380696,0.0,0.0
-9.110929985083567,0.0,0.0
-9.100059960786435,0.0,0.0
-9.089189936489309,0.0,0.0
-9.078319912192176,0.0,0.0
-9.067449887895048,0.0,0.0
-9.056579863597918,0.0,0.0
-9.045709839300788,0.0,0.0
-9.034839815003656,0.0,0.0
-9.023969790706529,0.0,0.0
-9.013099766409397,0.0,0.0
-9.002229742112267,0.0,0.0
-8.991359717815136,0.0,0.0
-8.980489693518006,0.0,0.0
-8.969619669220876,1e-323,0.0
-8.958749644923746,3.384e-321,0.0
-8.947879620626615,1.081337e-318,0.0
-8.937009596329485,3.3757642e-316,0.0
-8.926139572032357,1.03004806593e-313,0.0
-8.915269547735226,3.071977914021e-311,0.0
-8.904399523438096,8.954758952862904e-309,0.0
-8.893529499140966,2.5513199414250664e-306,0.0
-8.882659474843836,7.104788598297825e-304,0.0
-8.871789450546705,1.9338046913969787e-301,0.0
-8.860919426249575,5.144572261003941e-299,0.0
-8.850049401952445,1.3377074532455394e-296,0.0
-8.839179377655315,3.39975980326162e-294,0.0
-8.828309353358186,8.445211599330087e-292,0.0
-8.817439329061056,2.0504446442311112e-289,0.0
-8.806569304763926,4.865873067578828e-287,0.0
-8.795699280466795,1.1286225283610324e-284,0.0
-8.784829256169665,2.5586558013065207e-282,0.0
-8.773959231872535,5.669571441162982e-280,0.0
-8.763089207575405,1.2279022919078744e-277,0.0
-8.752219183278275,2.5992772201965874e-275,0.0
-8.741349158981144,5.377948069161435e-273,0.0
-8.730479134684014,1.0875664974419934e-270,0.0
-8.719609110386884,2.14966234888246e-268,0.0
-8.708739086089754,4.152980500744288e-266,0.0
-8.697869061792623,7.841962242721231e-264,0.0
-8.686999037495495,1.4473208372071264e-261,0.0
-8.676129013198365,2.610839023573409e-259,0.0
-8.665258988901234,4.603313883075624e-257,0.0
-8.654388964604104,7.93297882734488e-255,0.0
-8.643518940306974,1.3362176818139977e-252,0.0
-8.632648916009844,2.1998514059326578e-250,0.0
-8.621778891712713,3.539848630088977e-248,0.0
-8.610908867415583,5.567384922717323e-246,0.0
-8.600038843118453,8.558408650959594e-244,0.0
-8.589168818821324,1.2859083101759362e-241,0.0
-8.578298794524194,1.8884356880117274e-239,0.0
-8.567428770227064,2.7106260537423544e-237,0.0
-8.556558745929934,3.802876574699929e-235,0.0
-8.545688721632803,5.2147088423924e-233,0.0
-8.534818697335673,6.989129906098751e-231,0.0
-8.523948673038543,9.155696190217429e-229,0.0
-8.513078648741413,1.1722894229738812e-226,0.0
-8.502208624444282,1.4670791086947433e-224,0.0
-8.491338600147152,1.794516400444851e-222,0.0
-8.480468575850022,2.1454408410104443e-220,0.0
-8.469598551552892,2.507037720914699e-218,0.0
-8.458728527255762,2.8633893543483142e-216,0.0
-8.447858502958631,3.196503294727059e-214,0.0
-8.436988478661503,3.487748171338131e-212,0.0
-8.426118454364373,3.719549098321825e-210,0.0
-8.415248430067242,3.877132871431856e-208,0.0
-8.404378405770112,3.9500835945655663e-206,0.0
-8.393508381472982,3.933481403201297e-204,0.0
-8.382638357175852,3.828451315430258e-202,0.0
-8.371768332878721,3.6420371305139146e-200,0.0
-8.360898308581591,3.386420014960869e-198,0.0
-8.350028284284463,3.077602232663855e-196,0.0
-8.339158259987332,2.7337535956081616e-194,0.0
-8.328288235690202,2.373457497351879e-192,0.0
-8.317418211393072,2.0140894917741164e-190,0.0
-8.306548187095942,1.670518467236263e-188,0.0
-8.295678162798811,1.3542505209553807e-186,0.0
-8.284808138501681,1.0730549306469961e-184,0.0
-8.273938114204551,8.310365221372457e-183,0.0
-8.26306808990742,6.290620404100512e-181,0.0
-8.25219806561029,4.654168055013171e-179,0.0
-8.24132804131316,3.365626011362878e-177,0.0
-8.23045801701603,2.378837975216351e-175,0.0
-8.2195879927189,1.643384108676621e-173,0.0
-8.20871796842177,1.1096563842679961e-171,0.0
-8.197847944124641,7.323406852570395e-170,0.0
-8.18697791982751,4.724034067183706e-168,0.0
-8.17610789553038,2.978434765291442e-166,0.0
-8.16523787123325,1.835432328641619e-164,0.0
-8.15436784693612,1.1055130517809469e-162,0.0
-8.14349782263899,6.508255355755341e-161,0.0
-8.13262779834186,3.7449024336032e-159,0.0
-8.12175777404473,2.1061613719620338e-157,0.0
-8.1108877497476,1.1577585370186059e-155,0.0
-8.10001772545047,6.220417773944872e-154,0.0
-8.08914770115334,3.266602785530522e-152,0.0
-8.07827767685621,1.6766727858968693e-150,0.0
-8.06740765255908,8.411540019262965e-149,0.0
-8.05653762826195,4.1245628759334747e-147,0.0
-8.04566760396482,1.9767673275882727e-145,0.0
-8.03479757966769,9.259944699112588e-144,0.0
-8.023927555370559,4.2397128619203304e-142,0.0
-8.013057531073429,1.8973161745241632e-140,0.0
-8.002187506776298,8.298855187934123e-139,0.0
-7.991317482479169,3.547904134437603e-137,0.0
-7.980447458182039,1.482520746306325e-135,0.0
-7.969577433884909,6.054871008525703e-134,0.0
-7.958707409587779,2.4170421514670403e-132,0.0
-7.947837385290649,9.430587868412426e-131,0.0
-7.936967360993519,3.596404401031835e-129,0.0
-7.926097336696388,1.3405205865265445e-127,0.0
-7.915227312399258,4.883752743442449e-126,0.0
-7.904357288102128,1.7390379578232669e-124,0.0
-7.893487263804998,6.05256786250789e-123,0.0
-7.8826172395078675,2.0589485128648807e-121,0.0
-7.871747215210738,6.84583643529272e-120,0.0
-7.860877190913608,2.224757929631425e-118,0.0
-7.850007166616478,7.066660402009603e-117,0.0
-7.839137142319348,2.193920529092127e-115,0.0
-7.828267118022218,6.657371242850321e-114,0.0
-7.817397093725088,1.9745124315988907e-112,0.0
-7.806527069427958,5.723901902582342e-111,0.0
-7.795657045130827,1.6218089951532374e-109,0.0
-7.784787020833697,4.491407300849399e-108,0.0
-7.773916996536567,1.2157391138516352e-106,0.0
-7.763046972239437,3.2164259057208715e-105,0.0
-7.752176947942307,8.317291571180634e-104,0.0
-7.741306923645177,2.1021587731050922e-102,0.0
-7.730436899348047,5.193071665325141e-101,0.0
-7.719566875050917,1.2538868004213102e-99,0.0
-7.708696850753787,2.959153940654368e-98,0.0
-7.697826826456657,6.825775494021812e-97,0.0
-7.686956802159527,1.5389044466509183e-95,0.0
-7.6760867778623965,3.391146271369111e-94,0.0
-7.665216753565266,7.303930036983553e-93,0.0
-7.654346729268136,1.5375947942783696e-91,0.0
-7.643476704971006,3.1637518287160494e-90,0.0
-7.632606680673876,6.362651440665423e-89,0.0
-7.621736656376746,1.2506882492970866e-87,0.0
-7.610866632079616,2.402897363297583e-86,0.0
-7.5999966077824865,4.512285668329879e-85,0.0
-7.589126583485356,8.28196072989716e-84,0.0
-7.578256559188226,1.4857473420673626e-82,0.0
-7.567386534891096,2.6051454282900665e-81,0.0
-7.556516510593966,4.464719689982683e-80,0.0
-7.545646486296835,7.478795167881495e-79,0.0
-7.534776461999705,1.2244591359498284e-77,0.0
-7.523906437702575,1.9594409026049667e-76,0.0
-7.513036413405445,3.064751456240052e-75,0.0
-7.502166389108315,4.685258616715116e-74,0.0
-7.491296364811185,7.000790702913275e-73,0.0
-7.480426340514056,1.0224353084514836e-71,0.0
-7.469556316216925,1.4594855622175293e-70,0.0
-7.458686291919795,2.0362869959997016e-69,0.0
-7.447816267622665,2.7768562226254867e-68,0.0
-7.436946243325535,3.7012039961493166e-67,0.0
-7.426076219028404,4.821785367810886e-66,0.0
-7.415206194731274,6.139711327045777e-65,0.0
-7.404336170434144,7.641229727847413e-64,0.0
-7.393466146137015,9.29509407683356e-63,0.0
-7.382596121839884,1.1051457389135258e-61,0.0
-7.371726097542754,1.284282457866207e-60,0.0
-7.360856073245625,1.4587362766703257e-59,0.0
-7.3499860489484945,1.6194526521834205e-58,0.0
-7.339116024651364,1.7572557342086956e-57,0.0
-7.328246000354234,1.863703966351379e-56,0.0
-7.317375976057104,1.931942251025421e-55,0.0
-7.306505951759973,1.9574316544944794e-54,0.0
-7.295635927462843,1.9384488036455e-53,0.0
-7.284765903165713,1.876278626550991e-52,0.0
-7.273895878868584,1.7750704841690077e-51,0.0
-7.263025854571453,1.6413800760047857e-50,0.0
-7.252155830274323,1.4834673941354237e-49,0.0
-7.241285805977194,1.310455134137126e-48,0.0
-7.230415781680064,1.1314663018093397e-47,0.0
-7.219545757382933,9.54852789083244e-47,0.0
-7.208675733085803,7.87601552097396e-46,0.0
-7.197805708788673,6.349683358738165e-45,0.0
-7.186935684491543,5.003489094305621e-44,0.0
-7.176065660194412,3.853623241340759e-43,0.0
-7.165195635897282,2.900954919219012e-42,0.0
-7.154325611600153,2.1344607310772225e-41,0.0
-7.143455587303023,1.5350087455327163e-40,0.0
-7.132585563005892,1.0789692629565983e-39,0.0
-7.121715538708763,7.412810005230703e-39,0.0
-7.110845514411633,4.977740955320308e-38,0.0
-7.099975490114503,3.2670621616491e-37,0.0
-7.089105465817372,2.0958406070211695e-36,0.0
-7.078235441520242,1.3141196915559053e-35,0.0
-7.067365417223112,8.053552572343826e-35,0.0
-7.0564953929259815,4.824097421341332e-34,0.0
-7.045625368628851,2.8243645073860663e-33,0.0
-7.034755344331722,1.6162243549812102e-32,0.0
-7.023885320034592,9.03980190581795e-32,0.0
-7.013015295737461,4.941885785207161e-31,0.0
-7.002145271440332,2.64060352266744e-30,0.0
-6.991275247143202,1.3790836271784207e-29,0.0
-6.980405222846072,7.039716193048495e-29,0.0
-6.969535198548941,3.5123445394196006e-28,0.0
-6.958665174251811,1.712839965096261e-27,0.0
-6.947795149954681,8.16421680036048e-27,0.0
-6.936925125657551,3.803564029362018e-26,0.0
-6.92605510136042,1.7319918693009307e-25,0.0
-6.915185077063291,7.7086867530164965e-25,0.0
-6.904315052766161,3.3534742065183584e-24,0.0
-6.893445028469031,1.4259038447563157e-23,0.0
-6.882575004171901,5.926072749935013e-23,0.0
-6.871704979874771,2.40727700718734e-22,0.0
-6.860834955577641,9.558032768026012e-22,0.0
-6.84996493128051,3.709330012046992e-21,0.0
-6.83909490698338,1.4070458882536137e-20,0.0
-6.82822488268625,5.2168504626544325e-20,0.0
-6.81735485838912,1.8905909783840138e-19,0.0
-6.8064848340919895,6.696961751343625e-19,0.0
-6.79561480979486,2.318736326593796e-18,0.0
-6.78474478549773,7.847310182674082e-18,0.0
-6.7738747612006,2.5959071469004278e-17,0.0
-6.76300473690347,8.393822494942613e-17,0.0
-6.75213471260634,2.6529960978258965e-16,0.0
-6.74126468830921,8.19641862731777e-16,0.0
-6.73039466401208,2.4752979946369707e-15,0.0
-6.719524639714949,7.307226917486e-15,0.0
-6.708654615417819,2.1086583762444457e-14,0.0
-6.697784591120689,5.9483452818556e-14,0.0
-6.686914566823559,1.640330531415594e-13,0.0
-6.676044542526429,4.422034117892206e-13,0.0
-6.665174518229299,1.1654137156558204e-12,0.0
-6.654304493932169,3.0027489376183358e-12,0.0
-6.643434469635039,7.564049077202179e-12,0.0
-6.632564445337909,1.8629617576817016e-11,0.0
-6.621694421040779,4.486300319921814e-11,0.0
-6.610824396743649,1.0564065704793921e-10,0.0
-6.599954372446518,2.432535634828012e-10,0.0
-6.589084348149388,5.477768523600993e-10,0.0
-6.578214323852258,1.2064240589116069e-09,0.0
-6.5673442995551286,2.5988953504855897e-09,0.0
-6.556474275257998,5.476669792903317e-09,0.0
-6.545604250960868,1.1291102455012295e-08,0.0
-6.534734226663738,2.2777636434782244e-08,0.0
-6.523864202366608,4.496786758115216e-08,0.0
-6.512994178069478,8.689511135561092e-08,0.0
-6.502124153772348,1.6439029012659715e-07,0.0
-6.491254129475218,3.045400231503969e-07,0.0
-6.480384105178088,5.526012772891802e-07,0.0
-6.469514080880957,9.8243489048195e-07,0.0
-6.458644056583827,1.7118241510908459e-06,0.0
-6.447774032286698,2.9243658743391596e-06,0.0
-6.436904007989567,4.8999327092037125e-06,0.0
-6.426033983692437,8.055972466634117e-06,0.0
-6.415163959395307,1.300209509461593e-05,0.0
-6.404293935098177,2.0610461954011598e-05,0.0
-6.393423910801047,3.210439724492822e-05,0.0
-6.382553886503917,4.916734808074828e-05,0.0
-6.371683862206787,7.407378132742232e-05,0.0
-6.360813837909657,0.0001098427647428899,0.0
-6.349943813612526,0.00016041377404375944,0.0
-6.339073789315396,0.00023084264967308688,0.0
-6.328203765018267,0.00032751361283714305,0.0
-6.3173337407211365,0.000458360982130588,0.0
-6.306463716424006,0.0006330920421215546,0.0
-6.295593692126876,0.0008634009524991238,0.0
-6.284723667829746,0.0011631633634000221,0.0
-6.273853643532616,0.0015486032324943642,0.0
-6.262983619235486,0.0020384276661184466,0.0
-6.252113594938356,0.002653932284491225,0.0
-6.241243570641226,0.0034190876449436956,0.0
-6.230373546344096,0.00436062474373524,0.0
-6.219503522046965,0.005508142005105299,0.0
-6.208633497749836,0.006894254874811356,0.0
-6.197763473452706,0.008554800439312699,0.0
-6.186893449155575,0.010529093445633972,0.0
-6.176023424858445,0.012860209180877982,0.0
-6.165153400561315,0.01559524784432165,0.0
-6.1542833762641855,0.01878552102184431,0.0
-6.143413351967055,0.02248660063232937,0.0
-6.132543327669925,0.026758189531599235,0.0
-6.121673303372795,0.03166381239874168,0.0
-6.110803279075665,0.037270381978946776,0.0
-6.099933254778534,0.04364775995319876,0.0
-6.089063230481405,0.05086848956413322,0.0
-6.078193206184275,0.059007911894261716,0.0
-6.0673231818871445,0.0681448731616022,0.0
-6.056453157590014,0.07836317470859046,0.0
-6.045583133292884,0.08975380671008688,0.0
-6.034713108995755,0.10241784813584279,0.0
-6.023843084698624,0.11646972846885166,0.0
-6.012973060401494,0.1320403615571914,0.0
-6.002103036104364,0.14927951668707376,0.0
-5.991233011807234,0.16835672561546466,0.0
-5.980362987510103,0.18946006899701415,0.0
-5.969492963212974,0.21279235781592035,0.0
-5.958622938915844,0.23856451869323425,0.0
-5.947752914618714,0.2669863736097044,0.0
-5.936882890321583,0.29825541776661524,0.0
-5.926012866024453,0.33254457115783725,0.0
-5.915142841727324,0.3699901347678503,0.0
-5.9042728174301935,0.4106812599942027,0.0
-5.893402793133063,0.45465210807757456,0.0
-5.882532768835933,0.5018775425633984,0.0
-5.871662744538803,0.5522727108263198,0.0
-5.8607927202416725,0.6056963126561843,0.0
-5.849922695944543,0.6619568248125888,0.0
-5.839052671647413,0.7208205479624252,0.0
-5.828182647350283,0.7820201420618669,0.0
-5.817312623053152,0.845262356435252,0.0
-5.806442598756022,0.9102339355168171,0.0
-5.795572574458893,0.9766051413139575,0.0
-5.784702550161763,1.0440308956884468,0.0
-5.773832525864632,1.1121501059520318,0.0
-5.762962501567502,1.1805841892554583,0.0
-5.752092477270372,1.248936062403499,0.0
-5.741222452973242,1.3167908523513794,0.0
-5.730352428676112,1.3837192910214486,0.0
-5.719482404378982,1.4492842205678327,0.0
-5.708612380081852,1.5130499385694334,0.0
-5.6977423557847215,1.5745933865561528,0.0
-5.686872331487591,1.633515582424726,0.0
-5.676002307190462,1.6894513645072247,0.0
-5.665132282893332,1.742075560459514,0.0
-5.6542622585962015,1.7911041573761293,0.0
-5.643392234299071,1.8362898829679222,0.0
-5.632522210001941,1.8774126753060632,0.0
-5.621652185704811,1.914266616195039,0.0
-5.610782161407681,1.946645796931897,0.0
-5.599912137110551,1.9743320626965775,0.0
-5.589042112813421,1.9970875034450646,0.0
-5.578172088516291,2.0146538967400978,0.0
-5.56730206421916,2.0267601597974823,0.0
-5.556432039922031,2.033137444498356,0.0
-5.545562015624901,2.0335400898665896,0.0
-5.534691991327771,2.0277695188914833,0.0
-5.52382196703064,2.015697560239543,0.0
-5.51295194273351,1.9972857099042172,0.0
-5.50208191843638,1.9725975070264101,0.0
-5.4912118941392505,1.9418023376211047,0.0
-5.48034186984212,1.9051703649364145,0.0
-5.46947184554499,1.8630596469768768,0.0
-5.45860182124786,1.8158975974348512,0.0
-5.4477317969507295,1.7641596059727191,0.0
-5.4368617726536,1.7083477852462698,0.0
-5.42599174835647,1.6489724804901131,0.0
-5.41512172405934,1.5865384654682295,0.0
-5.404251699762209,1.5215368053803244,0.0
-5.393381675465079,1.4544423574931038,0.0
-5.382511651167949,1.3857159584775574,0.0
-5.37164162687082,1.315809641438265,0.0
-5.360771602573689,1.2451728261302422,0.0
-5.349901578276559,1.1742573800902205,0.0
-5.339031553979429,1.1035197553194274,0.0
-5.328161529682299,1.0334190128541256,0.0
-5.317291505385169,0.9644103557059442,0.0
-5.306421481088039,0.8969346612085118,0.0
-5.295551456790909,0.8314052817231116,0.0
-5.2846814324937785,0.7681939244888998,0.0
-5.273811408196648,0.7076176259644394,0.0
-5.262941383899518,0.6499286687948902,0.0
-5.252071359602389,0.5953087930656571,0.0
-5.241201335305258,0.543868338994646,0.0
-5.230331311008128,0.4956501795595648,0.0
-5.219461286710998,0.45063761796924656,0.0
-5.208591262413868,0.4087649625812281,0.0
-5.197721238116738,0.3699293155855697,0.0
-5.186851213819608,0.33400221412138165,0.0
-5.175981189522478,0.3008400734037082,0.0
-5.165111165225348,0.2702927939176307,0.0
-5.154241140928217,0.2422102981030953,0.0
-5.143371116631087,0.2164470720673965,0.0
-5.132501092333958,0.1928649655146775,0.0
-5.121631068036828,0.17133455626925512,0.0
-5.110761043739697,0.15173535714814324,0.0
-5.099891019442567,0.13395508843494333,0.0
-5.089020995145437,0.11788820596936961,0.0
-5.078150970848308,0.10343388594014569,0.0
-5.067280946551177,0.09049371738883441,0.0
-5.056410922254047,0.07896941465642704,0.0
-5.045540897956917,0.06876089844062282,0.0
-5.0346708736597865,0.05976507611690568,0.0
-5.023800849362656,0.051875567372953645,0.0
-5.012930825065527,0.04498347937304509,0.0
-5.002060800768397,0.03897916393051713,0.0
-4.991190776471266,0.03375472392694582,0.0
-4.980320752174136,0.029206912254088994,0.0
-4.969450727877006,0.025240007980491558,0.0
-4.958580703579877,0.0217682696796191,0.0
-4.947710679282746,0.018717647313766753,0.0
-4.936840654985616,0.016026561750143678,0.0
-4.925970630688486,0.013645708309032712,0.0
-4.915100606391356,0.011536980743062168,0.0
-4.904230582094225,0.009671722501386225,0.0
-4.893360557797096,0.008028578824535967,0.0
-4.882490533499966,0.006591241143757138,0.0
-4.871620509202836,0.005346348080048565,0.0
-4.860750484905705,0.004281745507469389,0.0
-4.849880460608575,0.003385226271859324,0.0
-4.839010436311446,0.0026437840742679305,0.0
-4.828140412014315,0.0020433400335387103,0.0
-4.817270387717185,0.001568845089505218,0.0
-4.806400363420055,0.0012046321798870635,0.0
-4.795530339122925,0.0009348891320507437,0.0
-4.7846603148257945,0.0007441419044180002,0.0
-4.773790290528665,0.0006176704731996963,0.0
-4.762920266231535,0.0005418173193273381,0.0
-4.752050241934405,0.0005041828222634498,0.0
-4.741180217637274,0.0004937267983831879,0.0
-4.730310193340144,0.0005008078940724943,0.0
-4.719440169043015,0.0005171927356133891,0.0
-4.7085701447458845,0.0005360575042353582,0.0
-4.697700120448754,0.0005519904512172191,0.0
-4.686830096151624,0.0005609897057414611,0.0
-4.675960071854494,0.0005604406931876302,0.0
-4.665090047557364,0.0005490540653908558,0.0
-4.654220023260234,0.0005267486997327256,0.0
-4.643349998963104,0.0004944735912050589,0.0
-4.632479974665974,0.00045397454281175567,0.0
-4.621609950368844,0.00040752316222669824,0.0
-4.610739926071713,0.0003576338900657288,0.0
-4.599869901774584,0.0003067977886285496,0.0
-4.588999877477454,0.00025725920109132596,0.0
-4.578129853180323,0.0002108541040633502,0.0
-4.567259828883193,0.00016891894155845487,0.0
-4.556389804586063,0.00013226824505657863,0.0
-4.545519780288933,0.00010123049366382166,0.0
-4.534649755991803,7.572586515654452e-05,0.0
-4.523779731694673,5.536731350150361e-05,0.0
-4.512909707397543,3.9567490941825674e-05,0.0
-4.502039683100413,2.7637525404710227e-05,0.0
-4.491169658803282,1.886840654718388e-05,0.0
-4.480299634506153,1.2590605967875338e-05,0.0
-4.469429610209023,8.211704726976942e-06,0.0
-4.4585595859118925,5.234741876183688e-06,0.0
-4.447689561614762,3.2616131951655695e-06,0.0
-4.436819537317632,1.986300107717034e-06,0.0
-4.425949513020502,1.182313089903185e-06,0.0
-4.415079488723372,6.878525429459848e-07,0.0
-4.404209464426242,3.9114106333301565e-07,0.0
-4.393339440129112,2.1739356844850483e-07,0.0
-4.382469415831982,1.1809599906011817e-07,0.0
-4.371599391534851,6.270452625660897e-08,0.0
-4.360729367237722,3.254151819497832e-08,0.0
-4.349859342940592,1.6506383968814698e-08,0.0
-4.338989318643462,8.183541497945269e-09,0.0
-4.328119294346331,3.965572074142292e-09,0.0
-4.317249270049201,1.878216359591632e-09,0.0
-4.306379245752071,8.694820152859652e-10,0.0
-4.2955092214549415,3.9341489667076626e-10,0.0
-4.284639197157811,1.7398676391762587e-10,0.0
-4.273769172860681,7.52067520716893e-11,0.0
-4.262899148563551,3.177405691048679e-11,0.0
-4.2520291242664205,1.3120902781816786e-11,0.0
-4.241159099969291,5.295780535636887e-12,0.0
-4.230289075672161,2.0891588034587395e-12,0.0
-4.219419051375031,8.055419099934905e-13,0.0
-4.2085490270779005,3.03584811901704e-13,0.0
-4.19767900278077,1.1182712333903638e-13,0.0
-4.18680897848364,4.026145621549614e-14,0.0
-4.175938954186511,1.416795005865981e-14,0.0
-4.16506892988938,4.873037670486589e-15,0.0
-4.15419890559225,1.6382030601285886e-15,0.0
-4.14332888129512,5.382833045308509e-16,2e-323
-4.13245885699799,1.7287384828009497e-16,6.087e-321
-4.12158883270086,5.426538674040814e-17,1.939756e-318
-4.11071880840373,1.6649136658782157e-17,6.04435736e-316
-4.0998487841066,4.992703166424745e-18,1.84090311566e-313
-4.08897875980947,1.4633728314094519e-18,5.480113081928e-311
-4.078108735512339,4.1922718978792467e-19,1.59450519388036e-308
-4.067238711215209,1.173867581261123e-19,4.534613004017558e-306
-4.05636868691808,3.2126542495626195e-20,1.2604697745145382e-303
-4.0454986626209495,8.593777026745125e-21,3.4245428322370643e-301
-4.034628638323819,2.2468774563229706e-21,9.093912542549705e-299
-4.023758614026689,5.741824382706004e-22,2.3603531908060795e-296
-4.012888589729559,1.434153497574396e-22,5.987993343882112e-294
-4.002018565432429,3.501197264212939e-23,1.4847856672103209e-291
-3.991148541135299,8.354351376318459e-24,3.598524086349032e-289
-3.980278516838169,1.9484268563292375e-24,8.524389769964509e-287
-3.969408492541039,4.441510464462722e-25,1.9736969570167265e-284
-3.958538468243909,9.895835904881857e-26,4.466588884483066e-282
-3.947668443946778,2.1550110103274542e-26,9.8798392345398e-280
-3.936798419649649,4.5869257963700106e-27,2.1360047493912077e-277
-3.925928395352519,9.542653365958357e-28,4.5137036514627974e-275
-3.915058371055388,1.940402365173801e-28,9.322715151621031e-273
-3.904188346758258,3.8564673157506225e-29,1.8820466630484793e-270
-3.893318322461128,7.49139552988082e-30,3.713616163985801e-268
