energy,7bcea01794773fc317d8fb5a8ea7c275,4c32a0a4f1938ddc47bf6ad0b748658e
-9.676171248534333,0.0,0.0
-9.6653012242372,0.0,0.0
-9.65443119994007,0.0,0.0
-9.643561175642942,0.0,0.0
-9.632691151345812,0.0,0.0
-9.621821127048682,0.0,0.0
-9.610951102751551,0.0,0.0
-9.60008107845442,0.0,0.0
-9.58921105415729,0.0,0.0
-9.57834102986016,0.0,0.0
-9.56747100556303,0.0,0.0
-9.5566009812659,0.0,0.0
-9.545730956968772,0.0,0.0
-9.53486093267164,0.0,0.0
-9.523990908374511,0.0,0.0
-9.51312088407738,0.0,0.0
-9.50225085978025,0.0,0.0
-9.49138083548312,0.0,0.0
-9.48051081118599,0.0,0.0
-9.46964078688886,0.0,0.0
-9.45877076259173,0.0,0.0
-9.4479007382946,0.0,0.0
-9.43703071399747,0.0,0.0
-9.42616068970034,0.0,0.0
-9.415290665403209,0.0,0.0
-9.40442064110608,0.0,0.0
-9.39355061680895,0.0,0.0
-9.38268059251182,0.0,0.0
-9.37181056821469,0.0,0.0
-9.36094054391756,0.0,0.0
-9.350070519620427,0.0,0.0
-9.3392004953233,0.0,0.0
-9.328330471026169,0.0,0.0
-9.317460446729038,0.0,0.0
-9.30659042243191,0.0,0.0
-9.29572039813478,0.0,0.0
-9.28485037383765,0.0,0.0
-9.27398034954052,0.0,0.0
-9.263110325243389,0.0,0.0
-9.25224030094626,0.0,0.0
-9.241370276649128,0.0,0.0
-9.230500252351998,0.0,0.0
-9.219630228054868,0.0,0.0
-9.208760203757738,0.0,0.0
-9.197890179460607,0.0,0.0
-9.187020155163475,0.0,0.0
-9.176150130866349,0.0,0.0
-9.165280106569218,0.0,0.0
-9.154410082272088,0.0,0.0
-9.143540057974958,0.0,0.0
-9.132670033677828,0.0,0.0
-9.121800009380696,0.0,0.0
-9.110929985083567,0.0,0.0
-9.100059960786435,0.0,0.0
-9.089189936489309,0.0,0.0
-9.078319912192176,0.0,0.0
-9.067449887895048,0.0,0.0
-9.056579863597918,0.0,0.0
-9.045709839300788,0.0,0.0
-9.034839815003656,0.0,0.0
-9.023969790706529,0.0,0.0
-9.013099766409397,0.0,0.0
-9.002229742112267,0.0,0.0
-8.991359717815136,0.0,0.0
-8.980489693518006,0.0,0.0
-8.969619669220876,0.0,0.0
-8.958749644923746,0.0,0.0
-8.947879620626615,0.0,0.0
-8.937009596329485,0.0,0.0
-8.926139572032357,0.0,0.0
-8.915269547735226,0.0,0.0
-8.904399523438096,0.0,0.0
-8.893529499140966,0.0,0.0
-8.882659474843836,0.0,0.0
-8.871789450546705,0.0,0.0
-8.860919426249575,0.0,0.0
-8.850049401952445,0.0,0.0
-8.839179377655315,0.0,0.0
-8.828309353358186,0.0,0.0
-8.817439329061056,0.0,0.0
-8.806569304763926,5.5e-322,0.0
-8.795699280466795,1.79736e-319,0.0
-8.784829256169665,5.776599e-317,0.0
-8.773959231872535,1.8146214797e-314,0.0
-8.763089207575405,5.571537458043e-312,0.0
-8.752219183278275,1.672011556503094e-309,0.0
-8.741349158981144,4.904318964677312e-307,0.0
-8.730479134684014,1.4060260066800802e-304,0.0
-8.719609110386884,3.9398819781561335e-302,0.0
-8.708739086089754,1.0790666840365377e-299,0.0
-8.697869061792623,2.888607725333904e-297,0.0
-8.686999037495495,7.557950890235774e-295,0.0
